,arp.opcode,arp.hw.size,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,http.content_length,http.response,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.seq,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.qu,dns.retransmission,dns.retransmit_request,dns.retransmit_request_in,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msgtype,mqtt.proto_len,mqtt.topic_len,mbtcp.len,mbtcp.trans_id,mbtcp.unit_id,Attack_label,Attack_type
18052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65099001.0,1203950908.0,34451.0,0.0,0.0,0.0,0.0,5900.0,24.0,1.0,32.0,250699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452130.0,2372076811.0,45052.0,0.0,0.0,0.0,0.0,60944.0,16.0,1.0,1440.0,119071641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598568.0,2372223249.0,10412.0,0.0,0.0,0.0,0.0,60944.0,24.0,1.0,1440.0,159693590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1237896230.0,55301.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,Normal
18056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,308036904.0,60264.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SQL_injection
18057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3330663434.0,34586.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1536520601.0,6456.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1338396747.0,5386.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101966.0,2371726647.0,31178.0,0.0,0.0,0.0,0.0,60944.0,16.0,1.0,1440.0,25397695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,898112478.0,8165.0,0.0,0.0,0.0,0.0,51653.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504609.0,2372129290.0,51285.0,0.0,0.0,0.0,0.0,60944.0,16.0,1.0,1440.0,133757676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2335008568.0,29692.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,924513364.0,59313.0,0.0,1.0,0.0,0.0,61079.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DDoS_TCP
18065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2777588664.0,62761.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,Normal
18066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2994021937.0,24687.0,1.0,0.0,0.0,0.0,53776.0,17.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628204.0,2372252885.0,34504.0,0.0,0.0,0.0,0.0,60944.0,16.0,1.0,1440.0,174574200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2886079643.0,22891.0,0.0,0.0,0.0,1.0,55877.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3564898192.0,17918.0,0.0,0.0,0.0,0.0,56762.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90813.0,2371715494.0,55560.0,0.0,0.0,0.0,0.0,60944.0,16.0,1.0,1440.0,22545171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1294835154.0,30232.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1948173028.0,33527.0,1.0,0.0,0.0,0.0,1883.0,25.0,1.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18073,0.0,0.0,0.0,0.0,0.0,277.0,1.0,17502.0,3895434647.0,43347.0,0.0,0.0,0.0,0.0,50368.0,24.0,1.0,495.0,26237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vulnerability_scanner
18074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,3503039779.0,62863.0,0.0,0.0,0.0,0.0,60322.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Uploading
18075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3998213775.0,37725.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,Normal
18076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3531806739.0,30882.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Password
18077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1004164567.0,50894.0,0.0,0.0,0.0,0.0,61533.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,2091744520.0,41089.0,1.0,0.0,0.0,0.0,80.0,17.0,1.0,0.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SQL_injection
18079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53641.0,0.0,0.0,1.0,0.0,1883.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,2583113273.0,2140.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SQL_injection
18081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2214978492.0,29285.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,980538267.0,11273.0,0.0,0.0,0.0,0.0,41830.0,16.0,1.0,0.0,1879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Password
18083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60829.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Password
18084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3674204373.0,27695.0,0.0,0.0,0.0,0.0,51676.0,16.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,820164977.0,32310.0,1.0,0.0,0.0,0.0,1883.0,25.0,1.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3846272338.0,37569.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2406147554.0,4113.0,0.0,0.0,0.0,0.0,50513.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1203112154.0,11527.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517512.0,2372142193.0,60464.0,0.0,0.0,0.0,0.0,60944.0,16.0,1.0,1440.0,137620931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1460950859.0,31001.0,0.0,0.0,0.0,0.0,54775.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,415193772.0,24067.0,0.0,0.0,0.0,0.0,59635.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18092,0.0,0.0,0.0,0.0,0.0,1415.0,1.0,87.0,291618200.0,31411.0,0.0,0.0,0.0,0.0,39472.0,24.0,1.0,429.0,1449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Password
18093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,4267385056.0,28819.0,1.0,0.0,0.0,0.0,55149.0,17.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63613.0,0.0,1.0,0.0,0.0,60878.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19551.0,996611587.0,22322.0,0.0,0.0,0.0,0.0,62302.0,16.0,1.0,1440.0,3933723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3136876591.0,20702.0,0.0,0.0,0.0,1.0,37350.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SQL_injection
18097,0.0,0.0,0.0,0.0,0.0,36.0,0.0,30116.0,1780948907.0,43240.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,262.0,16454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vulnerability_scanner
18098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,355524343.0,59083.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,896935949.0,65135.0,0.0,0.0,0.0,0.0,60899.0,16.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2849198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DDoS_UDP
18101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15527.0,0.0,1.0,0.0,0.0,59802.0,4.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,XSS
18102,0.0,0.0,0.0,0.0,0.0,57.0,0.0,47517.0,1516540982.0,8035.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,267.0,25633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vulnerability_scanner
18103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34088.0,2371658769.0,3075.0,0.0,0.0,0.0,0.0,60944.0,16.0,1.0,1440.0,8350104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2700667498.0,6691.0,1.0,0.0,0.0,0.0,61941.0,17.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52476.0,0.0,0.0,1.0,0.0,1883.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1586447090.0,957.0,0.0,0.0,0.0,0.0,55393.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1040231731.0,19864.0,1.0,0.0,0.0,0.0,1883.0,25.0,1.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,541279384.0,17595.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,12.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,Normal
18109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,998730108.0,23713.0,0.0,0.0,0.0,0.0,61254.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2625440852.0,47256.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2707838898.0,53876.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2769478554.0,39204.0,0.0,0.0,0.0,0.0,56354.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1450335395.0,15687.0,0.0,0.0,0.0,0.0,1883.0,16.0,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3456357144.0,25769.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,41.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,39.0,3.0,0.0,24.0,0.0,0.0,0.0,0.0,Normal
18115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2712230093.0,4867.0,0.0,0.0,0.0,0.0,63358.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1417270831.0,53844.0,0.0,0.0,0.0,0.0,50614.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,642683799.0,14208.0,0.0,0.0,0.0,1.0,55873.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DDoS_UDP
18119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528761.0,2372153442.0,43550.0,0.0,0.0,0.0,0.0,60944.0,16.0,1.0,1440.0,140920924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2211877190.0,3418.0,1.0,0.0,0.0,0.0,58299.0,17.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18121,0.0,0.0,0.0,0.0,0.0,277.0,1.0,3677.0,1334243150.0,62289.0,0.0,0.0,0.0,0.0,48466.0,24.0,1.0,495.0,6382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Vulnerability_scanner
18122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,382827432.0,27567.0,1.0,0.0,0.0,0.0,55948.0,17.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18123,0.0,0.0,0.0,0.0,0.0,0.0,1.0,317.0,1402359744.0,39312.0,0.0,0.0,0.0,0.0,41636.0,24.0,1.0,477.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SQL_injection
18124,0.0,0.0,0.0,0.0,0.0,1465.0,1.0,222.0,840247513.0,2344.0,0.0,0.0,0.0,0.0,34800.0,24.0,1.0,310.0,1449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Password
18125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49026.0,0.0,1.0,0.0,0.0,63967.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,4268258339.0,63855.0,0.0,0.0,0.0,0.0,57700.0,16.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3080223386.0,64414.0,0.0,0.0,0.0,0.0,61419.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2307150106.0,836.0,0.0,0.0,0.0,0.0,53536.0,16.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2505960766.0,25331.0,0.0,0.0,0.0,0.0,56091.0,24.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57710.0,0.0,1.0,0.0,0.0,55750.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3334853789.0,61087.0,1.0,0.0,0.0,0.0,1883.0,25.0,1.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42285432.0,24750.0,0.0,0.0,0.0,1.0,55073.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
18133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51859.0,0.0,0.0,1.0,0.0,1883.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
